cdn1_allcolo.ns157 S3FIFO-0.1000-0.9000 cache size       11, 1905229 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns157 S3FIFO-0.7000-0.9000 cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns157 S3FIFO-0.0250-1.9000 cache size       11, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0250-1.9000 cache size       37, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0250-1.9000 cache size       75, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0250-1.9000 cache size      150, 1905229 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns157 S3FIFO-0.0250-1.9000 cache size      300, 1905229 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns157 S3FIFO-0.0010-0.9000 cache size       11, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0010-0.9000 cache size       37, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0010-0.9000 cache size       75, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0010-0.9000 cache size      150, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.0010-0.9000 cache size      300, 1905229 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns157 S3FIFO-0.9500-1.9000 cache size       11, 1905229 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns157 S3FIFO-0.9500-1.9000 cache size       37, 1905229 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns157 S3FIFO-0.9500-1.9000 cache size       75, 1905229 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns157 S3FIFO-0.9500-1.9000 cache size      150, 1905229 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns157 S3FIFO-0.9500-1.9000 cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns157 S3FIFO-0.4000-1.9000 cache size       11, 1905229 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns157 S3FIFO-0.4000-1.9000 cache size       37, 1905229 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns157 S3FIFO-0.4000-1.9000 cache size       75, 1905229 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns157 S3FIFO-0.4000-1.9000 cache size      150, 1905229 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns157 S3FIFO-0.4000-1.9000 cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns157 S3FIFO-0.4500-0.9000 cache size       11, 1905229 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns157 S3FIFO-0.4500-0.9000 cache size       37, 1905229 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns157 S3FIFO-0.4500-0.9000 cache size       75, 1905229 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns157 S3FIFO-0.4500-0.9000 cache size      150, 1905229 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns157 S3FIFO-0.4500-0.9000 cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns157 S3FIFO-0.9000-1.9000 cache size       11, 1905229 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns157 S3FIFO-0.9000-1.9000 cache size       37, 1905229 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns157 S3FIFO-0.9000-1.9000 cache size       75, 1905229 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns157 S3FIFO-0.9000-1.9000 cache size      150, 1905229 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns157 S3FIFO-0.9000-1.9000 cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns157 S3FIFO-0.2000-1.9000 cache size       11, 1905229 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns157 S3FIFO-0.2000-1.9000 cache size       37, 1905229 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns157 S3FIFO-0.2000-1.9000 cache size       75, 1905229 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns157 S3FIFO-0.2000-1.9000 cache size      150, 1905229 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns157 S3FIFO-0.2000-1.9000 cache size      300, 1905229 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns157 FIFO cache size       11, 1905229 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns157 FIFO cache size       37, 1905229 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns157 FIFO cache size       75, 1905229 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns157 FIFO cache size      150, 1905229 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns157 FIFO cache size      300, 1905229 req, miss ratio 0.0003, byte miss ratio 0.0003
